DetectorType,DetID
8,2149173807
8,2283314665
8,2249726088
8,2249806218
8,2182759151
8,2182174231
8,2317112330
8,2282825102
8,2316307620
8,2148598432
8,2317143119
8,2283071939
8,2317112649
8,2148534389
8,2182744328
8,2148635305
8,2249920577
8,2182219405
8,2283081966
8,2148665859
8,2283559402
8,2215739629
8,2316832775
8,2316636239
8,2283031009
8,2249345065
8,2316998730
8,2148568528
8,2249379977
8,2283015490
8,2216183910
8,2249412911
8,2215855398
8,2249327907
8,2182272747
8,2316967045
8,2215646246
8,2215838114
8,2182206786
8,2148647050
8,2317130222
8,2182172968
8,2149089281
8,2149173639
8,2249296075
8,2149225686
8,2283612619
8,2316510536
8,2249349259
8,2283513258
8,2149057930
8,2148666952
8,2249345390
8,2249824265
8,2249414016
8,2148582950
8,2249836905
8,2283292134
8,2182793957
8,2182627954
8,2316410153
8,2317149420
8,2182615623
8,2182745618
8,2148682277
8,2282917193
8,2148534007
8,2215708995
8,2282913962
8,2282946851
8,2182695400
8,2316986602
8,2249939366
8,2215662626
8,2283492745
8,2216200545
8,2182267499
8,2182267083
8,2216264812
8,2182648562
8,2149223751
8,2317075875
8,2317068545
8,2216171718
8,2216378799
8,2283444365
8,2249392299
8,2283098254
8,2216381550
8,2215711812
8,2283095083
8,2182614118
8,2216236513
8,2216185927
8,2148537957
8,2215673863
8,2149078769
8,2149089569
8,2316584108
8,2249380104
8,2316570989
8,2149206599
8,2215696515
8,2317002214
8,2316928391
8,2182697653
8,2215859244
8,2182189132
8,2316948805
8,2215839845
8,2249314761
8,2249868646
8,2149058103
8,2149223150
8,2249853346
8,2249936203
8,2249348290
8,2182742198
8,2182222502
8,2282840552
8,2216200196
8,2215729312
8,2149159333
8,2249920877
8,2316444079
8,2149209804
8,2182170984
8,2149220391
8,2182187267
8,2249229550
8,2182776969
8,2249785604
8,2283431982
8,2215809121
8,2283526472
8,2216231393
8,2249244709
8,2149154869
8,2148696271
8,2316838120
8,2316471556
8,2283579435
8,2182629418
8,2317128005
8,2249935941
8,2149090647
8,2182268339
8,2316459040
8,2149192259
8,2316380397
8,2316518564
8,2215823427
8,2149141711
8,2215756040
8,2316944489
8,2283492736
8,2317014369
8,2148598999
8,2215824876
8,2182725924
8,2149107750
8,2182188595
8,2148566531
8,2149110096
8,2283362470
8,2148682257
8,2283594144
8,2182681866
8,2182156999
8,2182761967
8,2249277677
8,2216335781
8,2316833038
8,2215810159
8,2149089952
8,2182694500
8,2317075754
8,2148713066
8,2317108229
8,2182679172
8,2317032719
8,2182633121
8,2215759077
8,2249785550
8,2149141221
8,2182252820
8,2216318348
8,2249250977
8,2283569512
8,2282885382
8,2316492993
8,2316521769
8,2316654668
8,2215807332
8,2282773838
8,2216316102
8,2148647115
8,2216216802
8,2316605550
8,2148632146
8,2316832238
8,2216297869
8,2149074350
8,2282983752
8,2149123241
8,2182712919
8,2182222276
8,2216282466
8,2215776460
8,2149093522
8,2149057710
8,2249381125
8,2317123626
8,2282998922
8,2148535019
8,2148602277
8,2215726277
8,2249855426
8,2249315648
8,2149193175
8,2283503785
8,2149175666
8,2216250823
8,2148667631
8,2216171884
8,2182792274
8,2283560334
8,2249293866
8,2182727794
8,2148647536
8,2215727331
8,2316591403
8,2316969345
8,2182088385
8,2282869827
8,2282890540
8,2249199979
8,2149171799
8,2283408866
8,2182795380
8,2249230765
8,2316601706
8,2148696199
8,2148700557
8,2216253762
8,2316943565
8,2316965259
8,2215691660
8,2182758676
8,2316426731
8,2182156389
8,2249756139
8,2283393345
8,2316329228
8,2282888678
8,2317128832
8,2283521262
8,2283445601
8,2249791846
8,2282784973
8,2182726063
8,2249868302
8,2182238218
8,2249410758
8,2282884398
8,2149056619
8,2283350083
8,2216215019
8,2317034565
8,2249933033
8,2282853376
8,2182747701
8,2149124119
8,2215676324
8,2316585317
8,2249772487
8,2249364740
8,2215728357
8,2249195973
8,2215790601
8,2215842059
8,2182221451
8,2182188769
8,2283514063
8,2149172960
8,2249299241
8,2182186294
8,2182713868
8,2316964008
8,2148565559
8,2316422253
8,2148616625
8,2149175892
8,2182612463
8,2283577506
8,2148636264
8,2316894477
8,2182631875
8,2182629077
8,2283425957
8,2215726474
8,2316386502
8,2215661964
8,2249823523
8,2215843203
8,2149205317
8,2316402951
8,2148713109
8,2283571334
8,2249819426
8,2249394474
8,2182268421
8,2182250698
8,2182611085
8,2149075189
8,2316324172
8,2215726464
8,2317147590
8,2316912896
8,2216235138
8,2249802147
8,2182631688
8,2215826635
8,2182616307
8,2215824871
8,2216170533
8,2316524012
8,2182712642
8,2216199591
8,2316835969
8,2215657677
8,2215811338
8,2216378477
8,2215691435
8,2283506792
8,2216281421
8,2249906339
8,2249381263
8,2182189619
8,2182727828
8,2148586094
8,2216297765
8,2148701635
8,2182728114
8,2215725475
8,2249213126
8,2216317195
8,2149206184
8,2316887169
8,2148666379
8,2317110722
8,2282807660
8,2216297954
8,2316986374
8,2249920878
8,2316982765
8,2148682949
8,2249413060
8,2182223021
8,2249853326
8,2215695430
8,2249919874
8,2149203978
8,2215641568
8,2216283364
8,2316619049
8,2182091267
8,2182223560
8,2182746291
8,2182726919
8,2249905486
8,2182136433
8,2316839375
8,2316390405
8,2317114820
8,2182693137
8,2215741615
8,2182627367
8,2249753007
8,2148701399
8,2282786241
8,2148566415
8,2249333160
8,2249808001
8,2149155561
8,2215825890
8,2317030665
8,2282922314
8,2149089909
8,2182742454
8,2249771309
8,2283481515
8,2283316647
8,2316619846
8,2249415146
8,2182709263
8,2249229346
8,2283512962
8,2149173738
8,2182776119
8,2316443751
8,2148566383
8,2282887245
8,2149123464
8,2149092950
8,2283591079
8,2282965260
8,2216297578
8,2316948645
8,2316420493
8,2249329831
8,2148698797
8,2317075713
8,2149076353
8,2149190090
8,2216201702
8,2283425805
8,2283002116
8,2148566412
8,2182139205
8,2215805423
8,2215823458
8,2283625739
8,2316854625
8,2316457217
8,2216217707
8,2148550987
8,2249229608
8,2182222224
8,2249362688
8,2316552589
8,2249836616
8,2249802981
8,2316452995
8,2316341320
8,2283095460
8,2283349284
8,2283507749
8,2215824425
8,2282802275
8,2182747617
8,2216270287
8,2249769154
8,2249900358
8,2249196833
8,2316363917
8,2316517504
8,2316937477
8,2249280650
8,2249282793
8,2249724139
8,2317108552
8,2283348140
8,2149141108
8,2148584483
8,2316853441
8,2283052239
8,2283525163
8,2182649389
8,2316655909
8,2283382029
8,2148617540
8,2148602186
8,2182220352
8,2182171953
8,2149192965
8,2316321993
8,2283372896
8,2216216941
8,2283607304
8,2149077711
8,2317060288
8,2283290694
8,2182121687
8,2182250902
8,2215696736
8,2216183878
8,2216363140
8,2249905637
8,2282837262
8,2249720111
8,2283627937
8,2182760906
8,2249889230
8,2215693347
8,2249213198
8,2216250688
8,2182254605
8,2182681641
8,2216301580
8,2182170194
8,2317076933
8,2249852358
8,2316358915
8,2148717878
8,2148601253
8,2283374791
8,2282968359
8,2249377189
8,2182632720
8,2182676784
8,2182189488
8,2316848611
8,2215838826
8,2249889827
8,2282937388
8,2182680297
8,2148582598
8,2215690467
8,2182239915
8,2216199298
8,2316422572
8,2317112522
8,2216297634
8,2215645350
8,2216300879
8,2148682371
8,2316425480
8,2149225169
8,2249789479
8,2282966176
8,2317159907
8,2282823086
8,2182762893
8,2182677614
8,2149157316
8,2316339616
8,2149158152
8,2148570466
8,2148598453
8,2249360549
8,2316900488
8,2216263971
8,2316852524
8,2249720072
8,2316879296
8,2182152459
8,2148684149
8,2182745158
8,2249394255
8,2249398341
8,2316376204
8,2216204430
8,2249932910
8,2149241161
8,2283315429
8,2316370150
8,2216267979
8,2148565732
8,2182697653
8,2182793651
8,2148717578
8,2182202539
8,2316623339
8,2149141197
8,2149221088
8,2316829740
8,2182190688
8,2249742670
8,2182612996
8,2148713873
8,2215643310
8,2249906285
8,2249838789
8,2282902946
8,2282790062
8,2182203813
8,2283330824
8,2249937925
8,2283414924
8,2249918658
8,2182103724
8,2148667815
8,2249344453
8,2317026369
8,2249332192
8,2182105422
8,2149073356
8,2148717575
8,2182680911
8,2182726373
8,2249803055
8,2215823467
8,2182174373
8,2215839753
8,2216171978
8,2283476111
8,2249361679
8,2316590541
8,2148684998
8,2316522691
8,2182726001
8,2182613319
8,2182611624
8,2317084776
8,2216269825
8,2149090835
8,2215660683
8,2182141026
8,2216198562
8,2316653990
8,2148602101
8,2216172009
8,2282930412
8,2182712341
8,2249883779
8,2216313192
8,2182171980
8,2283457828
8,2283078950
8,2249381359
8,2316537290
8,2182779980
8,2182665549
8,2216300005
8,2215759236
8,2283413927
8,2283514059
8,2317160674
8,2249412044
8,2316836172
8,2249937058
8,2148582413
8,2249856481
8,2249802954
8,2249411691
8,2249884132
8,2182220883
8,2149204207
8,2216165416
8,2215674880
8,2182203814
8,2182795728
8,2316525989
8,2182612619
8,2316633385
8,2249774275
8,2249938373
8,2249840745
8,2216285422
8,2149177034
8,2249788814
8,2149159638
8,2216253537
8,2148632247
8,2215822504
8,2182088848
8,2249265504
8,2215793675
8,2249808169
8,2249840715
8,2316363013
8,2283479085
8,2149124778
8,2148567168
8,2283070468
8,2182172279
8,2215641255
8,2316984352
8,2249217263
8,2182272212
8,2283589666
8,2249822306
8,2215724099
8,2215807047
8,2316388420
8,2316511627
8,2215774510
8,2182759683
8,2182091952
8,2283425799
8,2249234921
8,2316605487
8,2316626094
8,2249230624
8,2182714995
8,2249229510
8,2149059735
8,2215855587
8,2316901672
8,2182775252
8,2249757959
8,2283430913
8,2283291724
8,2316913773
8,2149187586
8,2249884014
8,2216332321
8,2249721032
8,2249904265
8,2249198863
8,2215795147
8,2182203895
8,2282935759
8,2182681300
8,2215793932
8,2215663627
8,2283528362
8,2216216965
8,2216182914
8,2249740490
8,2215807365
8,2317082018
8,2249392522
8,2148535597
8,2316633163
8,2182775283
8,2249408525
8,2316870949
8,2148582832
8,2316937228
8,2316966025
8,2182170986
8,2249806093
8,2149061968
8,2249740576
8,2149158057
8,2182694612
8,2249768969
8,2215740456
8,2215723337
8,2182644919
8,2316461100
8,2216300935
8,2283428111
8,2215729413
8,2216184907
8,2316634473
8,2283455566
8,2249905484
8,2149059213
8,2249230796
8,2316331048
8,2182616173
8,2148552365
8,2149155312
8,2249216137
8,2149222624
8,2182103346
8,2216202413
8,2216182894
8,2316456009
8,2249327662
8,2283414794
8,2283314407
8,2316435720
8,2215712072
8,2216266086
8,2216346020
8,2249904583
8,2149220904
8,2182267329
8,2283504655
8,2316389414
8,2316590442
8,2215806216
8,2283020681
8,2215659851
8,2215657637
8,2182168683
8,2182695168
8,2317041795
8,2149060136
8,2182646391
8,2149108304
8,2249326698
8,2216332392
8,2249791626
8,2216367200
8,2216366382
8,2316852523
8,2182679568
8,2249234602
8,2249769996
8,2182611393
8,2148532525
8,2249361572
8,2215694658
8,2249741504
8,2215809327
8,2216270149
8,2249804037
8,2182628896
8,2216378592
8,2316877868
8,2182664468
8,2249736685
8,2215790853
8,2182190796
8,2182089449
8,2283493606
8,2282772738
8,2149058262
8,2216217611
8,2283618638
8,2148632963
8,2249294915
8,2316619840
8,2149237037
8,2148696085
8,2249413677
8,2249921583
8,2216169835
8,2249331910
8,2283291978
8,2216381440
8,2316880938
8,2148548815
8,2215854410
8,2282922094
8,2282886188
8,2249904484
8,2283373993
8,2182612617
8,2249801830
8,2182086919
8,2283456871
8,2148553006
8,2249854112
8,2249312554
8,2317001734
8,2317181065
8,2182239306
8,2249217249
8,2249349583
8,2215808462
8,2282759500
8,2182728109
8,2182646230
8,2249315331
8,2216203462
8,2283398470
8,2182649553
8,2148668037
8,2215758278
8,2249212939
8,2283612554
8,2316508262
8,2316575851
8,2283527524
8,2216220896
8,2216381831
8,2182747462
8,2316526855
8,2316422604
8,2182615776
8,2149155278
8,2316949899
8,2316345346
8,2148716996
8,2283456775
8,2215837836
8,2148615700
8,2316330435
8,2149073618
8,2182235441
8,2282759494
8,2148582062
8,2283331631
8,2215680044
8,2282855657
8,2282906822
8,2282936646
8,2182139915
8,2216252515
8,2215761383
8,2149078070
8,2149075697
8,2182695372
8,2182154804
8,2149139587
8,2148700752
8,2216285421
8,2283316641
8,2317033476
8,2216318147
8,2283063648
8,2182693297
8,2282809669
8,2249738404
8,2316438921
8,2282833348
8,2149057666
8,2182694990
8,2182611172
8,2283589775
8,2283311524
8,2249361806
8,2282757228
8,2249213381
8,2216382888
8,2215724192
8,2283063308
8,2282970338
8,2216351776
8,2317144519
8,2215743688
8,2148699315
8,2317140462
8,2317125668
8,2149158113
8,2249283628
8,2316412933
8,2317013313
8,2182256364
8,2182678531
8,2148569367
8,2316888519
8,2283527558
8,2249839819
8,2149122793
8,2216251755
8,2249867458
8,2283103457
8,2216383887
8,2149222580
8,2182794371
8,2182680705
8,2149109207
8,2249834670
8,2216184263
8,2316355875
8,2283578726
8,2215859523
8,2148717174
8,2182090990
8,2317150537
8,2283558336
8,2316919175
8,2282981387
8,2182173204
8,2249871553
8,2216284172
8,2249820324
8,2283284746
8,2216267079
8,2249818601
8,2148698128
8,2182775208
8,2148631180
8,2182776972
8,2283473928
8,2182120134
8,2216319340
8,2283609538
8,2316508262
8,2317043055
8,2182169994
8,2316477578
8,2282988840
8,2283014214
8,2249755023
8,2249312495
8,2215805260
8,2249803208
8,2316928451
8,2216383693
8,2316438629
8,2282776736
8,2216382828
8,2249919906
8,2182762091
8,2316649473
8,2249757740
8,2249785583
8,2316543049
8,2249231366
8,2249247213
8,2148699561
8,2249311565
8,2317032840
8,2316927208
8,2215743944
8,2148566229
8,2249720042
8,2316870127
8,2316460393
8,2216361993
8,2316862883
8,2182777388
8,2283492386
8,2182137292
8,2249869344
8,2215711818
8,2316360847
8,2316944398
8,2215741544
8,2148684105
8,2215708899
8,2148648197
8,2148684949
8,2216283147
8,2283525508
8,2282849410
8,2316641669
8,2182697196
8,2216330632
8,2249230633
8,2316306661
8,2316329227
8,2249885026
8,2316865674
8,2148600527
8,2149142805
8,2149076515
8,2182255278
8,2283103405
8,2316314798
8,2316330177
8,2215858665
8,2249281763
8,2249267439
8,2182190183
8,2215760008
8,2249852358
8,2283278468
8,2149059794
8,2215826624
8,2249218378
8,2182742534
8,2249377953
8,2182256003
8,2182647243
8,2316636205
8,2216363021
8,2182643876
8,2148663877
8,2283084271
8,2249329126
8,2283038913
8,2249890158
8,2215856589
8,2249410884
8,2148668816
8,2316551277
8,2316376390
8,2182171778
8,2316605824
8,2148587088
8,2283066410
8,2182792757
8,2216300833
8,2216347116
8,2149240844
8,2283448577
8,2216236513
8,2249769284
8,2215658979
8,2249770407
8,2317175079
8,2182222250
8,2249410952
8,2216167535
8,2249314413
8,2215662856
8,2283460909
8,2317163822
8,2282823982
8,2149239168
8,2182271202
8,2316453991
8,2182137939
8,2149143175
8,2148664879
8,2182270407
8,2316542017
8,2182714998
8,2182189546
8,2182775010
8,2148553173
8,2182152519
8,2182696578
8,2249328833
8,2148550057
8,2316584399
8,2249922854
8,2215709030
8,2216285352
8,2282923106
8,2249214094
8,2249871398
8,2148532740
8,2182237322
8,2215825773
8,2249756045
8,2148534348
8,2215808425
8,2283587623
8,2148713109
8,2182236480
8,2216381609
8,2283558957
8,2149191349
8,2249376870
8,2182201686
8,2182250644
8,2216368266
8,2316489932
8,2249806118
8,2316617762
8,2216281293
8,2216364230
8,2148598913
8,2316898628
8,2149091464
8,2148618498
8,2182647040
8,2148712847
8,2249773124
8,2317013097
8,2182252274
8,2182714058
8,2148583019
8,2249807104
8,2215760006
8,2316845318
8,2149108076
8,2182611524
8,2149074341
8,2283101664
8,2149176587
8,2182746278
8,2182645324
8,2149060009
8,2249261121
8,2249196940
8,2182775299
8,2182713547
8,2182710880
8,2148565134
8,2282841217
8,2149238100
8,2283392493
8,2216204495
8,2316995842
8,2148669108
8,2249395212
8,2249265156
8,2215690627
8,2182122082
8,2149109767
8,2249397454
8,2149174916
8,2149122210
8,2215840008
8,2316902660
8,2182680874
8,2282858728
8,2182268941
8,2215854445
8,2282966503
8,2249413024
8,2149073572
8,2182794825
8,2216252551
8,2316537092
8,2249365857
8,2149208722
8,2249935074
8,2182711433
8,2249214991
8,2148553139
8,2149058856
8,2148598381
8,2316912904
8,2249819458
8,2148618376
8,2282890536
8,2283524358
8,2182714888
8,2316379407
8,2317108367
8,2249217193
8,2182744788
8,2216201543
8,2149225925
8,2216269926
8,2249363626
8,2249280751
8,2215725472
8,2149077442
8,2215821706
8,2283004066
8,2148586502
8,2149073997
8,2316919872
8,2249873864
8,2148551949
8,2149172849
8,2249346337
8,2148567429
8,2148699332
8,2149107319
8,2215642606
8,2317165858
8,2316607628
8,2148648214
8,2216366473
8,2249856099
8,2316634315
8,2149060870
8,2249791879
8,2149224617
8,2249250149
8,2149238259
8,2182090369
8,2316916142
8,2317148456
8,2216364237
8,2216348010
8,2149062197
8,2249787525
8,2215690702
8,2317183019
8,2182086664
8,2148665792
8,2149126474
8,2149241120
8,2316320932
8,2316413037
8,2249327079
8,2283344301
8,2316539276
8,2149226064
8,2149223764
8,2215806051
8,2216296844
8,2249379905
8,2316846254
8,2182168896
8,2316830798
8,2249720906
8,2283479466
8,2182745293
8,2249852398
8,2316949998
8,2182713024
8,2182612336
8,2283427104
8,2249410656
8,2149189891
8,2149193462
8,2283508911
8,2182203109
8,2317142434
8,2316524007
8,2148632717
8,2317133258
8,2216381508
8,2216366415
8,2149208466
8,2215837933
8,2283381222
8,2316364205
8,2249330090
8,2182633155
8,2316902689
8,2149158226
8,2316425415
8,2148565202
8,2182154275
8,2316913091
8,2215788997
8,2316978279
8,2283441187
8,2249328684
8,2182186482
8,2249901318
8,2249840067
8,2283098338
8,2182205651
8,2216270120
8,2249267694
8,2182696616
8,2182121795
8,2249722086
8,2316633506
8,2249884007
8,2316622989
8,2249217190
8,2182174179
8,2282872845
8,2316459073
8,2249201128
8,2148534948
8,2282787981
8,2316836878
8,2283457573
8,2316374215
8,2149109024
8,2182646305
8,2216367107
8,2316551271
8,2148618412
8,2182105191
8,2317162637
8,2182665965
8,2316931434
8,2182665873
8,2249755791
8,2283562467
8,2249233673
8,2249348488
8,2282782991
8,2216332676
8,2283000968
8,2182763780
8,2283294828
8,2149223562
8,2182103403
8,2182089350
8,2216201551
8,2283479405
8,2182695139
8,2148616813
8,2249230784
8,2182119913
8,2148636103
8,2283409868
8,2249887200
8,2249395531
8,2249867438
8,2249212964
8,2149089291
8,2282837445
8,2148565679
8,2216285667
8,2283330659
8,2282841230
8,2216332673
8,2182710403
8,2282790211
8,2215692704
8,2316472431
8,2283406351
8,2215659912
8,2182270053
8,2149159987
8,2283628013
8,2182173092
8,2216331629
8,2148682240
8,2283414860
8,2182758560
8,2317002016
8,2249772482
8,2249267333
8,2149158159
8,2182222165
8,2148569843
8,2316358730
8,2149206573
8,2316933155
8,2282774699
8,2182730757
8,2148665547
8,2283509003
8,2316535243
8,2148583759
8,2216249743
8,2317131213
8,2149156866
8,2182792338
8,2317067744
8,2215838181
8,2317178121
8,2215663752
8,2148570467
8,2249410796
8,2282802465
8,2149106740
8,2215793734
8,2182141510
8,2182762965
8,2149156951
8,2182135954
8,2148536518
8,2182187121
8,2316360143
8,2249415021
8,2283488711
8,2149058629
8,2149237162
8,2249326852
8,2216202729
8,2148600837
8,2216318276
8,2216365095
8,2149143233
8,2249742569
8,2182172934
8,2249413734
8,2216382595
8,2283588813
8,2249788486
8,2182680756
8,2216364300
8,2148554071
8,2282979754
8,2282854465
8,2216198350
8,2316311821
8,2283415690
8,2149160129
8,2149205334
8,2148581985
8,2149172520
8,2249856163
8,2182694628
8,2149123744
8,2249345357
8,2249906507
8,2283357190
8,2148553874
8,2216317038
8,2249362663
8,2283506726
8,2182726245
8,2249938056
8,2148597805
8,2182234408
8,2216296910
8,2148535604
8,2316346853
8,2215839168
8,2249332098
8,2182137064
8,2283560137
8,2316371113
8,2249328803
8,2317084809
8,2215805133
8,2216379628
8,2316911020
8,2249885062
8,2149126385
8,2215805069
8,2249312461
8,2283373642
8,2283324548
8,2283020365
8,2282799458
8,2215858190
8,2249201705
8,2182714448
8,2283472971
8,2249790728
8,2149122158
8,2282891498
8,2148685000
8,2215844128
8,2182157553
8,2215805027
8,2182091493
8,2249300107
8,2249857350
8,2316632367
8,2215777512
8,2148566485
8,2283528679
8,2182730437
8,2283100193
8,2182713487
8,2282807617
8,2149142725
8,2148649668
8,2249934892
8,2317013059
8,2148532488
8,2216349703
8,2249802824
8,2182125092
8,2182745526
8,2182234194
8,2216183242
8,2148652497
8,2317012257
8,2182271503
8,2182170023
8,2215775405
8,2317161480
8,2316324040
8,2316981250
8,2249300329
8,2282770752
8,2249868718
8,2149239910
8,2282823720
8,2216379657
8,2215739623
8,2317047015
8,2182742574
8,2182714817
8,2215778761
8,2249200776
8,2182220236
8,2216230977
8,2317117632
8,2148701347
8,2249788461
8,2182222005
8,2148681746
8,2216267137
8,2249263366
8,2216198445
8,2216185058
8,2182780519
8,2149127220
8,2149158411
8,2316853408
8,2249834595
8,2316371366
8,2149142163
8,2249249135
8,2316478926
8,2215744960
8,2316555365
8,2316476704
8,2182747338
8,2316475816
8,2283475145
8,2148582019
8,2249857127
8,2283445513
8,2316654980
8,2182122083
8,2216314153
8,2249724040
8,2316405099
8,2316986763
8,2149241553
8,2149158535
8,2316338340
8,2215661923
8,2148685448
8,2283088138
8,2149075073
8,2316621002
8,2216266760
8,2283032844
8,2182743045
8,2215806340
8,2148651393
8,2182235141
8,2148584715
8,2149192160
8,2283082084
8,2317030509
8,2316828749
8,2215757088
8,2282948964
8,2182628693
8,2216315183
8,2148602477
8,2282998916
8,2317157710
8,2283423973
8,2182135938
8,2182661578
8,2249300427
8,2283382795
8,2182632948
8,2317026701
8,2216317286
8,2249901378
8,2182235400
8,2182218794
8,2317074505
8,2149126743
8,2148566471
8,2317042093
8,2317114530
8,2182677641
8,2149077162
8,2249837037
8,2249773317
8,2249839009
8,2148599982
8,2249349292
8,2149190704
8,2182663367
8,2149111081
8,2216383565
8,2182138444
8,2215706624
8,2283013477
8,2316527843
8,2182268961
8,2149209730
8,2149221668
8,2182207206
8,2215825577
8,2282784800
8,2182616298
8,2216236265
8,2282839205
8,2249247817
8,2249822535
8,2215790793
8,2249936896
8,2215663937
8,2215724354
8,2249786763
8,2249872870
8,2148683219
8,2216314337
8,2182662764
8,2317148576
8,2316949984
8,2249726436
8,2249316780
8,2282752195
8,2282882276
8,2249759180
8,2316377455
8,2149127216
8,2149191328
8,2249725103
8,2283543687
8,2283391012
8,2283094155
8,2215810249
8,2283479237
8,2182731317
8,2283423208
8,2149057799
8,2316412175
8,2283621861
8,2216184900
8,2182222177
8,2149157570
8,2249280933
8,2216234435
8,2148700306
8,2316422218
8,2249904421
8,2182694636
8,2249883688
8,2249397319
8,2249934081
8,2216169634
8,2216281184
8,2149158498
8,2216285416
8,2249772399
8,2249379206
8,2182220811
8,2283038726
8,2149192297
8,2283071693
8,2215692483
8,2182106635
8,2316835108
8,2182795304
8,2182219113
8,2216234435
8,2182696466
8,2215792903
8,2182662697
8,2249808326
8,2283593862
8,2216314191
8,2249921899
8,2182632084
8,2283492679
8,2249887111
8,2282824814
8,2283365634
8,2316967308
8,2283596079
8,2316375433
8,2182253266
8,2249413957
8,2283066701
8,2149176868
8,2148567151
8,2182742337
8,2148581489
8,2316881382
8,2148568658
8,2316994692
8,2182698709
8,2149075020
8,2216302627
8,2216382732
8,2182092424
8,2148618880
8,2249316551
8,2182171237
8,2148600335
8,2216170662
8,2283377060
8,2249332900
8,2316863712
8,2215678312
8,2282808385
8,2316387659
8,2215677289
8,2283323619
8,2182758410
8,2316343340
8,2249867562
8,2249839979
8,2148714979
8,2283431267
8,2317082946
8,2282932453
8,2215824719
8,2249868455
8,2182698292
8,2249857132
8,2149107425
8,2249232879
8,2216282575
8,2283458764
8,2148532806
8,2283377896
8,2148681094
8,2182088386
8,2249838057
8,2316877925
8,2316571723
8,2249900259
8,2283100239
8,2249410597
8,2215792844
8,2182239747
8,2182793410
8,2249822465
8,2216214573
8,2249768992
8,2283560418
8,2215810440
8,2316353550
8,2148684917
8,2216345892
8,2282783872
8,2249195746
8,2282940751
8,2249376773
8,2317061516
8,2182106164
8,2249936160
8,2216202537
8,2148554355
8,2283415660
8,2182731113
8,2316555368
8,2249349344
8,2283002313
8,2283082059
8,2149205202
8,2148549189
8,2182612259
8,2149109428
8,2182252931
8,2316626028
8,2316390698
8,2215741922
8,2215854479
8,2249279689
8,2316537295
8,2149160276
8,2317075845
8,2148532611
8,2317032581
8,2283530734
8,2317149667
8,2249884868
8,2316952997
8,2215841068
8,2149142003
8,2282947983
8,2182138929
8,2215788716
8,2317162827
8,2249807240
8,2148713715
8,2249938180
8,2249413636
8,2317144201
8,2215709025
8,2216298862
8,2182695056
8,2182682080
8,2283522465
8,2316967340
8,2282984873
8,2283458914
8,2182728087
8,2148701538
8,2249298159
8,2282916012
8,2316953835
8,2216314318
8,2215743682
8,2148696661
8,2216349999
8,2282801548
8,2283381961
8,2249249007
8,2216302699
8,2283361391
8,2149062322
8,2149143762
8,2149157577
8,2182170734
8,2249806178
8,2148615848
8,2182250949
8,2249217384
8,2317140136
8,2282756262
8,2215859657
8,2149222912
8,2249737676
8,2283014507
8,2317002820
8,2249277541
8,2316436517
8,2283407813
8,2249231558
8,2317109729
8,2283084198
8,2283312267
8,2182743397
8,2182123531
8,2182665557
8,2249835782
8,2316326375
8,2216329313
8,2148701921
8,2148680758
8,2182682100
8,2249313452
8,2283062274
8,2283383145
8,2316511361
8,2283079682
8,2249414924
8,2216247624
8,2316524941
8,2282906026
8,2249398630
8,2283510021
8,2316343303
8,2215773260
8,2182778224
8,2182269285
8,2316312739
8,2283362733
8,2316964994
8,2283438543
8,2182744439
8,2249837893
8,2316473481
8,2249267396
8,2215646211
8,2215741768
8,2283461057
8,2249758754
8,2182172721
8,2216333383
8,2316411904
8,2215838721
8,2249212131
8,2215659757
8,2249316576
8,2283293728
8,2149124833
8,2149172362
8,2149105929
8,2249906250
8,2149187605
8,2249398314
8,2316567979
8,2282982437
8,2148533781
8,2282852802
8,2148603425
8,2317049135
8,2283102691
8,2149222531
8,2249282730
8,2316963179
8,2182611279
8,2249378208
8,2316847527
8,2282970474
8,2282881388
8,2216314987
8,2317017414
8,2249871748
8,2283379112
8,2317130112
8,2149059733
8,2249248233
8,2249753775
8,2216185035
8,2283017636
8,2149062145
8,2182271401
8,2149239202
8,2148697226
8,2215724224
8,2182648394
8,2249822537
8,2182137285
8,2283497601
8,2182709870
8,2182189622
8,2215643275
8,2182103605
8,2249725295
8,2182712468
8,2216217835
8,2215773344
8,2149189775
8,2182764183
8,2249377900
8,2182088979
8,2182254727
8,2317179168
8,2249294054
8,2316438528
8,2282783886
8,2249264459
8,2215795012
8,2316883147
8,2249267238
8,2283018381
8,2317129058
8,2182171753
8,2182796972
8,2182780129
8,2182680623
8,2182125122
8,2182643760
8,2215739618
8,2316605929
8,2283099264
8,2215706890
8,2283100579
8,2182796288
8,2182223373
8,2249821514
8,2249821418
8,2249790663
8,2249726028
8,2283492579
8,2283055498
8,2182649121
8,2283053088
8,2215743691
8,2316902663
8,2316490790
8,2148618897
8,2316403118
8,2283317480
8,2216368586
8,2182220868
8,2317131241
8,2216251586
8,2282980843
8,2249380108
8,2148648992
8,2182631756
8,2316470569
8,2249347407
8,2215739744
8,2249364813
8,2216181995
8,2317013164
8,2249311690
8,2249247214
8,2149142772
8,2148684099
8,2249217349
8,2149139799
8,2282989006
8,2317074509
8,2249279535
8,2317115556
8,2249215084
8,2182153746
8,2317145473
8,2182123587
8,2249395493
8,2283391274
8,2215775275
8,2283044870
8,2249771274
8,2216329445
8,2282885123
8,2149222542
8,2317009223
8,2249310671
8,2182664681
